path,class_name,class_enum
k/kitchen/sun_ajhrjzamkghftfaw.jpg,home,14
f/fairway/sun_balpfldwebevhqxz.jpg,shipping,18
o/orchard/sun_bfcoxkatjvmddjan.jpg,garden,13
g/general_store/outdoor/sun_bbgtujcianiqrzwf.jpg,shopping,19
d/delicatessen/sun_ancfxclnocynbyvy.jpg,cafe,6
t/tennis_court/outdoor/sun_anypxeqdvxdwrvja.jpg,sport,21
s/ski_slope/sun_bwuyuawlnajqnotk.jpg,sport,21
b/baggage_claim/sun_ahveggktlfuileim.jpg,airport,0
a/apartment_building/outdoor/sun_aqnqxmayuwzjuyxh.jpg,building,5
v/vineyard/sun_bvlwmdeakftzkwmt.jpg,farming,11
m/mountain_snowy/sun_afeebofziwxapgpi.jpg,nature,15
f/forest_road/sun_bonicrtorseimzvs.jpg,forest,12
r/river/sun_adzymisuwgypbmao.jpg,water,24
b/berth/sun_afnswhancubvvcsw.jpg,home,14
a/aqueduct/sun_aairhbucltwdkbov.jpg,artchitecture,2
b/bookstore/sun_aqluzslcwrjbadml.jpg,shopping,19
h/house/sun_bwcansfnuwcuawkc.jpg,building,5
o/orchard/sun_agicornwsgjxmcpv.jpg,garden,13
d/driveway/sun_atafrvetnostlgam.jpg,road,16
s/street/sun_afdanpkwnrbpjfts.jpg,street,22
c/coast/sun_ayrkrbodrsohfnfd.jpg,water,24
c/cottage_garden/sun_ayovsknsiqlnzbtk.jpg,garden,13
a/art_gallery/sun_afwubicaakrwzutg.jpg,art,1
c/corn_field/sun_azgdmyokbhheseag.jpg,farming,11
c/coast/sun_awrnwycshzipdbyq.jpg,water,24
w/wave/sun_amnegsxbmelzvpxo.jpg,water,24
f/field/cultivated/sun_awbzwnvtiwoqvnfs.jpg,farming,11
f/forest_path/sun_acciglgqslouwqpv.jpg,forest,12
a/alley/sun_akdddxehmviuowyj.jpg,street,22
b/bedroom/sun_aoqnjuehondovnib.jpg,home,14
a/apartment_building/outdoor/sun_avxlrhaytqxcxwpt.jpg,building,5
b/baseball_field/sun_agwchoghlbktluwx.jpg,sport,21
a/abbey/sun_aupohozmrmtfgcsw.jpg,church,8
b/beach/sun_axkqddoutvdnvnzz.jpg,beach,4
w/waterfall/plunge/sun_bjxdxkwlrkxplsfu.jpg,water,24
c/candy_store/sun_aklcrbctthmflepi.jpg,shopping,19
r/restaurant/sun_acvzpzewkxnqhqur.jpg,cafe,6
k/kitchenette/sun_aghlxmiovdjcrzvj.jpg,home,14
l/limousine_interior/sun_aimvsdsoupmrkaem.jpg,car,7
g/gymnasium/indoor/sun_aeyltluglgjvvngb.jpg,sport,21
c/car_interior/frontseat/sun_dgzvaykdmsazknsm.jpg,car,7
i/ice_skating_rink/outdoor/sun_beaicguoayjbzmxh.jpg,entertainment,9
t/tower/sun_awjejlutrdecinth.jpg,building,5
b/bedroom/sun_aeknnscdzemmcqji.jpg,home,14
g/gymnasium/indoor/sun_asjkyzgfisenkwvv.jpg,sport,21
c/cathedral/outdoor/sun_bhdnvikkasorjutj.jpg,church,8
c/cathedral/indoor/sun_arrwzaypucosdcgt.jpg,church,8
t/toyshop/sun_aiqecacpozbcnzks.jpg,shopping,19
t/tower/sun_addztwcpwsykirda.jpg,building,5
b/bedroom/sun_alofuslgzbhyexri.jpg,home,14
b/badminton_court/indoor/sun_aqcuskugrezwekfp.jpg,sport,21
c/coast/sun_aycfcladaysvzhwg.jpg,water,24
c/candy_store/sun_asbrbltefohokoov.jpg,shopping,19
d/delicatessen/sun_anvubfnrxeegjyff.jpg,cafe,6
a/apartment_building/outdoor/sun_aavjinpnkappuonm.jpg,building,5
b/baggage_claim/sun_arqkkiditdciieak.jpg,airport,0
b/bedroom/sun_aelbnwclesriyvye.jpg,home,14
r/restaurant/sun_atzlgcqvwemvojrz.jpg,cafe,6
s/shoe_shop/sun_awyidqwhkfznfzdl.jpg,shopping,19
m/mountain/sun_blfjnoosdhtjnpza.jpg,nature,15
b/bakery/shop/sun_abtdndwgqyeufjvf.jpg,shopping,19
l/living_room/sun_awkcjybqzhzwbdor.jpg,home,14
h/house/sun_bqkdxzuotwnmeqvy.jpg,building,5
s/squash_court/sun_cwaygrtnmavmjxkc.jpg,sport,21
r/restaurant_patio/sun_aqovzrvrzwckgcka.jpg,cafe,6
i/ice_floe/sun_aituimfwjnnfmevv.jpg,nature,15
d/diner/indoor/sun_abfdlqmctfdclvdq.jpg,cafe,6
k/kitchen/sun_anulqbpmqhdhebtz.jpg,home,14
c/cliff/sun_bnyuwzrhzdzueync.jpg,nature,15
d/driveway/sun_aubednsmozmrkyyn.jpg,road,16
s/sandbar/sun_cjdoacysufcunszk.jpg,nature,15
a/amphitheater/sun_asltcvhatiaexrfp.jpg,art,1
s/snowfield/sun_bopwvilnxiwkwhtr.jpg,nature,15
a/aqueduct/sun_abdnhptxuydndtyo.jpg,artchitecture,2
h/highway/sun_ahuamamfhhuyufib.jpg,road,16
f/factory/indoor/sun_ajdjdylbhxgmwyiu.jpg,factory,10
b/beach/sun_airblgsgjkbkvcsq.jpg,beach,4
b/beach/sun_aaicoqtebtvukrqf.jpg,beach,4
r/racecourse/sun_awshoxtheszdnvli.jpg,sport,21
a/airport_terminal/sun_amsgeblfltfpicvb.jpg,airport,0
a/arch/sun_boptgssnxumtrzdw.jpg,artchitecture,2
w/wheat_field/sun_aeqgvtthlloqhwbg.jpg,farming,11
c/church/outdoor/sun_bgeudhfqdirbounq.jpg,church,8
a/aqueduct/sun_amsmgucwotarzwxe.jpg,artchitecture,2
c/cottage_garden/sun_aebvonuecamedmlf.jpg,garden,13
f/formal_garden/sun_blxgynmwzpsamoht.jpg,garden,13
k/kitchen/sun_alfoiirnigkazpoc.jpg,home,14
k/kitchen/sun_abzelwwlipqertyf.jpg,home,14
m/mountain/sun_aftjyxpthjnbvyjp.jpg,nature,15
c/church/outdoor/sun_bdtietiqfrqdcfln.jpg,church,8
a/airport_terminal/sun_adikkzetyocbqfti.jpg,airport,0
a/abbey/sun_amqihdvhxcphnobl.jpg,church,8
k/kitchen/sun_astciqbjbskvahse.jpg,home,14
d/desert/vegetation/sun_amptqhlydjbtwdgo.jpg,nature,15
l/living_room/sun_auwqfyyzbwcucefu.jpg,home,14
s/sea_cliff/sun_blblmosefjhujnfn.jpg,water,24
b/beach/sun_aqnwnmygphbscrjm.jpg,beach,4
t/tennis_court/indoor/sun_dzbpxvokbbfqmqsc.jpg,sport,21
b/bar/sun_achhywhzqdbxzjax.jpg,bar,3
s/shoe_shop/sun_avmausmgpmahnlwp.jpg,shopping,19
c/carrousel/sun_aiohfuuztsllvyhd.jpg,entertainment,9
m/mansion/sun_bbcjgkleewfelydq.jpg,building,5
t/tennis_court/indoor/sun_dcwfampufvgiceff.jpg,sport,21
h/highway/sun_bqmzochgeuteqbhb.jpg,road,16
h/house/sun_beuxbgyoxrtvrxhh.jpg,building,5
l/living_room/sun_bdplmjdaampexguy.jpg,home,14
c/car_interior/backseat/sun_ahwrbqvsuvjgwfnc.jpg,car,7
c/candy_store/sun_anbxyfamgkyymaud.jpg,shopping,19
r/river/sun_apgyqglipwawlzvz.jpg,water,24
a/amusement_park/sun_bdypwlpbyqcskcfg.jpg,entertainment,9
h/highway/sun_ahmstupilvcazcjc.jpg,road,16
i/iceberg/sun_atymnxxxucqkovtw.jpg,nature,15
b/beauty_salon/sun_abdypzzarzwfpiyv.jpg,shopping,19
f/forest_path/sun_begfffslhjefpyqx.jpg,forest,12
k/kitchen/sun_anootyvkjtxwnmzg.jpg,home,14
b/bow_window/outdoor/sun_aprsiotigipwlykg.jpg,building,5
k/kitchen/sun_ahpczsiumwwocjkv.jpg,home,14
b/beach/sun_awpbirsbryykwkaw.jpg,beach,4
r/restaurant_patio/sun_ajreoilbyeqjzqko.jpg,cafe,6
d/diner/indoor/sun_aghjadxdrjdtpflp.jpg,cafe,6
r/riding_arena/sun_bbgqtjetpzezynih.jpg,sport,21
a/amusement_park/sun_bjcvewflqbewjwiq.jpg,entertainment,9
b/boxing_ring/sun_aolmagkqumbypozc.jpg,sport,21
c/cafeteria/sun_aiycurtqsfkvcaso.jpg,cafe,6
s/synagogue/indoor/sun_ceouhxhufsuxfzwg.jpg,church,8
c/corral/sun_bzhfkefgzztzejka.jpg,farming,11
b/bakery/shop/sun_agwgsyxfxpmnlivy.jpg,shopping,19
a/aqueduct/sun_adiuiaflljjpyzmf.jpg,artchitecture,2
g/gift_shop/sun_bubmrfaikrthhqig.jpg,shopping,19
k/kitchen/sun_azwwjcrzdvvyzgoe.jpg,home,14
i/iceberg/sun_arhsdffgfobtmwin.jpg,nature,15
t/thriftshop/sun_ashhkkcyjcaxgyoe.jpg,shopping,19
i/ice_cream_parlor/sun_dqyrmcgqewfkaeez.jpg,cafe,6
c/canal/urban/sun_aimwhacfsnyjzbcc.jpg,urban,23
h/house/sun_bqwglgfwyirbblwg.jpg,building,5
c/car_interior/backseat/sun_aclcowenyhrjzyni.jpg,car,7
b/bedroom/sun_arxteqlvdkevybel.jpg,home,14
s/shopfront/sun_bhnkdszqiynewqhp.jpg,shopping,19
d/dining_room/sun_btenzhkgztbdlfzi.jpg,cafe,6
a/art_gallery/sun_ayrckmtnawsayncj.jpg,art,1
b/badminton_court/indoor/sun_aodloswkuonelcte.jpg,sport,21
c/chemistry_lab/sun_bmpwvxamvbfqjxmi.jpg,science,17
i/iceberg/sun_atqevsjvkqbeevnc.jpg,nature,15
a/aqueduct/sun_aozigkcrrdxmhvgj.jpg,artchitecture,2
c/canal/urban/sun_bctfkogczgneshyn.jpg,urban,23
s/swimming_pool/indoor/sun_aemuvpbhaxncovud.jpg,sport,21
f/fastfood_restaurant/sun_ansxvxgyiwdxrbsh.jpg,cafe,6
c/chicken_coop/outdoor/sun_aolzlfgtracindlk.jpg,farming,11
d/dining_room/sun_bpkysepnoyabkzqs.jpg,cafe,6
s/skyscraper/sun_amounerfmrjalosq.jpg,building,5
r/river/sun_aneevsjgdvuxxblt.jpg,water,24
a/art_gallery/sun_ahfltlrohlerrsla.jpg,art,1
c/canal/urban/sun_bjrqletzpvgijwnx.jpg,urban,23
a/apartment_building/outdoor/sun_aaufikivlccmhpau.jpg,building,5
i/ice_cream_parlor/sun_dfymitqznvlyzzvl.jpg,cafe,6
f/forest_road/sun_aphvdaazlolydteb.jpg,forest,12
s/swimming_pool/outdoor/sun_bjqsvenodcjshrbb.jpg,sport,21
c/clothing_store/sun_bpxjikmyyhvkxoyf.jpg,shopping,19
l/living_room/sun_brgcgyvospbkxxpm.jpg,home,14
f/forest/broadleaf/sun_bvcgpqofiadhwret.jpg,forest,12
a/assembly_line/sun_abwvuuzcskhxpmln.jpg,factory,10
a/abbey/sun_araonweyziqnljic.jpg,church,8
b/beach/sun_agerpfslwjagrkpr.jpg,beach,4
d/dining_room/sun_aapcvjdzmymjihqa.jpg,cafe,6
f/forest_path/sun_apeqakiosihjclkb.jpg,forest,12
b/bow_window/outdoor/sun_azkjcyhomzaxgjjj.jpg,building,5
k/kitchen/sun_arpxtcyqwridpafp.jpg,home,14
r/restaurant/sun_avnzqzgtfnannafb.jpg,cafe,6
b/bathroom/sun_adjtzjtekvpcjarg.jpg,home,14
m/mountain_snowy/sun_bsxzyokauulxsnjp.jpg,nature,15
i/ice_skating_rink/indoor/sun_bxtkbnrhbyaezpdd.jpg,entertainment,9
i/ice_cream_parlor/sun_dffftdoxvecbwmhv.jpg,cafe,6
m/movie_theater/indoor/sun_asepagjcphnbtptf.jpg,art,1
d/dinette/home/sun_bumdkkcmajvzimhk.jpg,home,14
w/wave/sun_akmqscwdpatnwkxe.jpg,water,24
s/swimming_pool/outdoor/sun_bepuhwgqkokqgbfh.jpg,sport,21
a/apartment_building/outdoor/sun_afdlefgvnyugotji.jpg,building,5
s/street/sun_aadhshmrjrbucdky.jpg,street,22
d/dining_room/sun_ajmhpynwssulykww.jpg,cafe,6
s/skyscraper/sun_bgtjkehtlkvwsmfw.jpg,building,5
s/sky/sun_akxejnfkcqwiimad.jpg,sky,20
m/mountain_snowy/sun_bnijoxaywlzpexae.jpg,nature,15
f/field/cultivated/sun_airzszedoluaeguc.jpg,farming,11
h/highway/sun_aisasvgawrizoqco.jpg,road,16
t/toyshop/sun_aycuzfrzpovhdwbb.jpg,shopping,19
c/carrousel/sun_anskokfsdtzrykoh.jpg,entertainment,9
o/orchard/sun_ahuclwtmqqscqjry.jpg,garden,13
s/skyscraper/sun_bxktamwuzzcyvvbr.jpg,building,5
m/mansion/sun_bgwlsuyuqpsrjada.jpg,building,5
b/bedroom/sun_amwjyzrzbfaeuzjd.jpg,home,14
s/swimming_pool/outdoor/sun_aalgpzgzuuvenwxu.jpg,sport,21
v/videostore/sun_bsekyazarpvmcksz.jpg,shopping,19
f/florist_shop/indoor/sun_awmmfdykfyimpxea.jpg,shopping,19
t/tower/sun_abxucdjovctfgknh.jpg,building,5
b/biology_laboratory/sun_axxhjvrtltsetiek.jpg,science,17
m/mosque/indoor/sun_akojxcvbbcjcajzr.jpg,church,8
f/field/wild/sun_auujtsqrylctfknn.jpg,nature,15
b/bedroom/sun_ayefsrxulnbvhqfu.jpg,home,14
v/videostore/sun_arhbaxncpwdbjrms.jpg,shopping,19
a/amusement_park/sun_askhhyiccilnlxzh.jpg,entertainment,9
c/corn_field/sun_aikzoclcysenzksq.jpg,farming,11
s/shopping_mall/indoor/sun_adefokhipdtwhiuf.jpg,shopping,19
b/bedroom/sun_akendlqecdqfkkku.jpg,home,14
b/beach/sun_auoldtjtqammcpef.jpg,beach,4
m/mountain/sun_bqgebabfkhlwxoxd.jpg,nature,15
a/art_studio/sun_bdkftqvfltclmsye.jpg,art,1
a/aqueduct/sun_arbjtxljqbdsjelp.jpg,artchitecture,2
b/bistro/indoor/sun_beqkupqxssgdapoj.jpg,cafe,6
r/restaurant_patio/sun_azcrgjvdzczerbzm.jpg,cafe,6
a/amusement_park/sun_agxxwhgandyibyqd.jpg,entertainment,9
r/restaurant_patio/sun_agcpklrvtffnafjw.jpg,cafe,6
a/abbey/sun_aojiarxkwyjfehwn.jpg,church,8
g/general_store/outdoor/sun_bkstcsrwvbmlpnww.jpg,shopping,19
r/rainforest/sun_aqedoqwyypqjapsr.jpg,forest,12
b/ball_pit/sun_afhvffiognxmlobo.jpg,sport,21
c/church/outdoor/sun_acnswyyibegnzpdv.jpg,church,8
c/cathedral/outdoor/sun_bnuvmzseweqyslfe.jpg,church,8
c/cafeteria/sun_bdxvyljstsgmpbpp.jpg,cafe,6
b/bathroom/sun_airewbxpmayepqxu.jpg,home,14
a/art_studio/sun_aowkcjummowyumyz.jpg,art,1
t/tower/sun_akxjdtjvaiqsfetg.jpg,building,5
c/corral/sun_ayqrsnhcznfpaozf.jpg,farming,11
k/kitchen/sun_akbnmlrjtsjeztqg.jpg,home,14
c/canal/urban/sun_bphmdaldpiuabxgj.jpg,urban,23
c/canyon/sun_akjxfcjhbfkkdwcr.jpg,nature,15
s/skatepark/sun_dxynqglxkmrssccr.jpg,entertainment,9
s/synagogue/outdoor/sun_bwjdahsxcqepqqbm.jpg,church,8
h/highway/sun_adccvikqsthnkvzs.jpg,road,16
c/canal/urban/sun_bdgogxbnamobgkpx.jpg,urban,23
t/thriftshop/sun_bfvylhdjvekwelyi.jpg,shopping,19
d/discotheque/sun_altbmgjwslthiwwb.jpg,entertainment,9
c/corn_field/sun_akfsfkeagjmqsrai.jpg,farming,11
h/harbor/sun_aveotqpbvzgbrmrz.jpg,water,24
b/bookstore/sun_alcrtjsfbpqgxdoc.jpg,shopping,19
b/basketball_court/outdoor/sun_acdbtdnbocdqdhyc.jpg,sport,21
s/swimming_pool/indoor/sun_apjxcbvshpwmniss.jpg,sport,21
c/chicken_coop/outdoor/sun_auuwijnionrulpuj.jpg,farming,11
d/diner/outdoor/sun_anfeqswudtpxcdoh.jpg,cafe,6
m/movie_theater/indoor/sun_axyfewlbrtbyvmvz.jpg,art,1
r/river/sun_alhehnmddidpcsdq.jpg,water,24
o/office_building/sun_blwmjwxzujyomtvd.jpg,building,5
b/bathroom/sun_auyrlmepctzodbkx.jpg,home,14
b/beach/sun_ajxrzbuthgwfzqsz.jpg,beach,4
o/office_building/sun_bnodeelntrycgdev.jpg,building,5
v/vineyard/sun_bfgdvyhmdnvitudm.jpg,farming,11
f/formal_garden/sun_bgdiwbmnodfhlrxg.jpg,garden,13
t/topiary_garden/sun_baqeosoyefybbfec.jpg,garden,13
o/office_building/sun_brfjxrotntcnbslf.jpg,building,5
m/market/outdoor/sun_bcejhpltufyaapro.jpg,shopping,19
m/market/outdoor/sun_biislcprrryeuwub.jpg,shopping,19
t/tower/sun_axktxcekbwlgmwjr.jpg,building,5
c/cathedral/outdoor/sun_bngrqgsoaeamuvon.jpg,church,8
d/driveway/sun_apiuhsdbtxwnljib.jpg,road,16
r/restaurant/sun_aroemnrcktsgcswb.jpg,cafe,6
h/hayfield/sun_aiybnnwdgzzyuejh.jpg,farming,11
f/forest/broadleaf/sun_azajqwooibknmohj.jpg,forest,12
b/bar/sun_ayegyvtizfumegsj.jpg,bar,3
g/golf_course/sun_akneeepqrnwnqfcc.jpg,sport,21
c/casino/indoor/sun_afkaufzrphmkvrmu.jpg,entertainment,9
b/boxing_ring/sun_afncldghnxgrjtzd.jpg,sport,21
s/skyscraper/sun_avlnbsghxhejbhzx.jpg,building,5
h/highway/sun_bbpbqltzfnykdhtp.jpg,road,16
m/mountain/sun_bqxcxkywhyymimzc.jpg,nature,15
a/arch/sun_avzcyaqnkmrugshz.jpg,artchitecture,2
c/candy_store/sun_ajhbtxuuknwbtszk.jpg,shopping,19
o/orchard/sun_afntjoiuzydrvnfm.jpg,garden,13
w/watering_hole/sun_blqbxfboujwawdkk.jpg,water,24
t/toyshop/sun_aajqfxfmwkpwuibp.jpg,shopping,19
b/bedroom/sun_anatdqbwzrnnuniu.jpg,home,14
b/bookstore/sun_aauabdbreuzsnnrv.jpg,shopping,19
c/clothing_store/sun_adlwbdimgqhwjnlk.jpg,shopping,19
v/volcano/sun_byoohkdsprcmsnwr.jpg,nature,15
d/delicatessen/sun_atxnmequkviirztz.jpg,cafe,6
b/building_facade/sun_asjgojwqiwczefwm.jpg,building,5
c/canyon/sun_ahvpbhuefakiaiao.jpg,nature,15
d/dining_room/sun_ajcrvneccnmacpji.jpg,cafe,6
a/alley/sun_aqywtkjiftykwdth.jpg,street,22
b/bar/sun_atutwahpijczudfr.jpg,bar,3
t/tennis_court/outdoor/sun_bfozovzfqstnjuxa.jpg,sport,21
a/airport_terminal/sun_akdpdyisvbgpvrbr.jpg,airport,0
b/building_facade/sun_aqdmamooayqgiuqa.jpg,building,5
a/aqueduct/sun_afdmfnnbsnfqmnjr.jpg,artchitecture,2
d/dinette/home/sun_axqvjdajnrltzovc.jpg,home,14
c/church/outdoor/sun_bkavjjdgkalgmsht.jpg,church,8
a/alley/sun_awkmxxkreapuvcls.jpg,street,22
m/mosque/outdoor/sun_aqflfyrsqfoqjvll.jpg,church,8
u/underwater/coral_reef/sun_aaubkshqpqqqsobp.jpg,water,24
b/boat_deck/sun_axhusbjvbnebufyb.jpg,shipping,18
l/living_room/sun_aeiykyofeeyqqrbh.jpg,home,14
b/bar/sun_alwsrtnuadlewlxw.jpg,bar,3
s/snowfield/sun_afqnmhiighkqtgej.jpg,nature,15
k/kitchen/sun_alznazclifrbjuwp.jpg,home,14
l/living_room/sun_bfmcofmbezfafszv.jpg,home,14
h/highway/sun_bdwttbytrbnqyqsk.jpg,road,16
u/underwater/coral_reef/sun_aihrtlzmcoxyzqwr.jpg,water,24
m/mosque/outdoor/sun_bgxpuopltsimakyb.jpg,church,8
g/greenhouse/indoor/sun_bxyxhavtupwkwxrl.jpg,farming,11
c/cloister/indoor/sun_aeoqcfzrpvdagixm.jpg,church,8
f/forest_path/sun_btrhrtxkmundqjge.jpg,forest,12
i/iceberg/sun_anncdbcjrkupuqjv.jpg,nature,15
m/market/outdoor/sun_bzzkddcyysewgfju.jpg,shopping,19
b/bedroom/sun_agstcoefrnirxnbg.jpg,home,14
g/general_store/outdoor/sun_bmkzyxelbktwgpvd.jpg,shopping,19
k/kitchen/sun_avuovlwkkpipjycr.jpg,home,14
l/living_room/sun_bottnwxpehifiouv.jpg,home,14
a/auto_factory/sun_akubigtioflxekvy.jpg,factory,10
i/ice_skating_rink/indoor/sun_apzzatthlcapxzol.jpg,entertainment,9
i/ice_floe/sun_bqptdnqvlvvkwhvj.jpg,nature,15
c/church/outdoor/sun_bnmtystfaaiyczne.jpg,church,8
s/street/sun_ajoiyesnsqdiatyo.jpg,street,22
f/fairway/sun_bykdrycjjwzzzewq.jpg,shipping,18
b/beauty_salon/sun_aohplohyltkglnwh.jpg,shopping,19
b/berth/sun_anrrxgtwakakhcvl.jpg,home,14
m/mountain/sun_bhlaslozkkgkrxlk.jpg,nature,15
s/squash_court/sun_ahiwkhzfhkvhnwrl.jpg,sport,21
c/cottage_garden/sun_awnfqnljluvtmtym.jpg,garden,13
r/restaurant_patio/sun_aqpbueivvolpnasw.jpg,cafe,6
t/tennis_court/outdoor/sun_bondxtlsklthxtog.jpg,sport,21
g/general_store/outdoor/sun_bficuttiikfwkrnt.jpg,shopping,19
r/restaurant_kitchen/sun_ahmsjtzypvupwcvu.jpg,cafe,6
g/golf_course/sun_aebskipdayycjrew.jpg,sport,21
a/amusement_arcade/sun_ayptktzjaccafyfm.jpg,entertainment,9
b/bedroom/sun_aampvkbsihnfucrn.jpg,home,14
w/watering_hole/sun_buzuoanxttejrggc.jpg,water,24
b/butchers_shop/sun_atjgwprowcrnguli.jpg,shopping,19
k/kitchen/sun_actuxtkmvrrackkr.jpg,home,14
r/restaurant/sun_ahkeajyfcmwtqbdm.jpg,cafe,6
f/food_court/sun_anxaetwnhriukyku.jpg,cafe,6
u/underwater/coral_reef/sun_aspnskrqscxcjjci.jpg,water,24
o/orchard/sun_akdvwrcvtafjrwds.jpg,garden,13
s/skyscraper/sun_bmxdzrsxyzomjljw.jpg,building,5
r/restaurant/sun_aefaamknyrckiymt.jpg,cafe,6
b/bedroom/sun_acmxkebpuogcvrai.jpg,home,14
h/harbor/sun_aytbgzejnpdpbwgo.jpg,water,24
c/corn_field/sun_aqqapreabqueattp.jpg,farming,11
p/physics_laboratory/sun_bpurzxgcewdxwubd.jpg,science,17
d/diner/indoor/sun_apidjclvqkzpnbsr.jpg,cafe,6
m/mansion/sun_bhcsramskustfzkv.jpg,building,5
i/islet/sun_artisdqeeflpsssx.jpg,nature,15
b/bookstore/sun_anrvrwtfzltvgfjx.jpg,shopping,19
b/butchers_shop/sun_aqxmtnkmrkajbsyy.jpg,shopping,19
g/gymnasium/indoor/sun_adfkfhhsrnmtaict.jpg,sport,21
u/underwater/coral_reef/sun_beexjhnsbcrfrpfd.jpg,water,24
l/limousine_interior/sun_ajzjcgtrheuuttzf.jpg,car,7
s/shed/sun_bgtplbzvdribttal.jpg,farming,11
b/building_facade/sun_aujhcdwohakmipjy.jpg,building,5
r/rainforest/sun_apzefsteugzykfqe.jpg,forest,12
i/ice_shelf/sun_byantmenwtdncdet.jpg,nature,15
s/skyscraper/sun_bnfplyloxlsomyad.jpg,building,5
c/casino/indoor/sun_awqvrlxzaafgoapn.jpg,entertainment,9
a/amusement_park/sun_akvvfabijuyupumn.jpg,entertainment,9
l/living_room/sun_bvwvrmatssudvtst.jpg,home,14
f/formal_garden/sun_adtzimfqhvctqjdc.jpg,garden,13
b/bedroom/sun_awjknwjvcigwgybm.jpg,home,14
b/boat_deck/sun_atbgfoioltedolpj.jpg,shipping,18
p/physics_laboratory/sun_bzvipsubumdtvxth.jpg,science,17
d/dining_room/sun_axxvmhbxetrsviga.jpg,cafe,6
u/underwater/coral_reef/sun_bztciebplrtiwqec.jpg,water,24
h/harbor/sun_axdjwpdlszcrhcjz.jpg,water,24
b/bedroom/sun_agehpuigoqzwjnuw.jpg,home,14
k/kitchenette/sun_aixpgfejlxwybhrb.jpg,home,14
c/cafeteria/sun_aqssggexsygwqmwf.jpg,cafe,6
s/shed/sun_brypsmgrfxuxnaxq.jpg,farming,11
s/shoe_shop/sun_betbizcjabkcwifc.jpg,shopping,19
a/amusement_park/sun_bpzfjghealgwnxzp.jpg,entertainment,9
a/apse/indoor/sun_auphcbwqekpbwmfx.jpg,church,8
a/amusement_park/sun_agtzsusxgkkedvsc.jpg,entertainment,9
c/casino/indoor/sun_anwcmozdsuvhwmwi.jpg,entertainment,9
a/art_gallery/sun_avwdbffyrhqzfint.jpg,art,1
b/bedroom/sun_agcfalyxpcmhrdxc.jpg,home,14
k/kitchen/sun_aiqccbmjcmpshxqs.jpg,home,14
m/market/outdoor/sun_bdvkbizooanpbybb.jpg,shopping,19
a/athletic_field/outdoor/sun_bbxdraxmyasuqonk.jpg,sport,21
w/wheat_field/sun_ahmroecasoyjkzpp.jpg,farming,11
c/church/outdoor/sun_btgldsrjulotbfbl.jpg,church,8
f/forest/broadleaf/sun_aasrozcidkphxctl.jpg,forest,12
b/bakery/shop/sun_athmlyxqjdcgohbe.jpg,shopping,19
a/airport_terminal/sun_alcyohaivjvxpppx.jpg,airport,0
l/living_room/sun_avsdtgwoopadhqtd.jpg,home,14
f/field/cultivated/sun_bdxqfxsyzpnknutr.jpg,farming,11
h/highway/sun_bkoitvmhsmnnitcq.jpg,road,16
b/butchers_shop/sun_awjficbzrebuzzgs.jpg,shopping,19
f/fishpond/sun_bbcjxvviqsjjwuao.jpg,farming,11
m/mountain/sun_anqzlrbhmtpjoxcr.jpg,nature,15
u/underwater/coral_reef/sun_bicylviuwefjoqfq.jpg,water,24
d/dining_room/sun_btiiugqihqnvdlxn.jpg,cafe,6
h/herb_garden/sun_brvktbakleygxxfl.jpg,garden,13
i/iceberg/sun_aighdytdjjzeglbb.jpg,nature,15
a/amphitheater/sun_cgwywaxnweyhxtce.jpg,art,1
b/botanical_garden/sun_afwbmwegcafqnbcv.jpg,garden,13
w/wave/sun_audmjcqveahxpgve.jpg,water,24
f/formal_garden/sun_bbpupfycnskomags.jpg,garden,13
i/islet/sun_ahusnwuwgpushyai.jpg,nature,15
b/baggage_claim/sun_aeqtzurhkdhksuha.jpg,airport,0
s/snowfield/sun_aeanemrvecceddja.jpg,nature,15
h/hayfield/sun_amcscfjwovlmqrja.jpg,farming,11
m/mountain_snowy/sun_brwzakozomvogcuv.jpg,nature,15
a/assembly_line/sun_aaibykdedrbkvafv.jpg,factory,10
l/living_room/sun_bgmejiphkmqaxpog.jpg,home,14
s/snowfield/sun_bxzjjdcrzgiumhzs.jpg,nature,15
d/dining_room/sun_aywfosetjsdwxotr.jpg,cafe,6
m/mansion/sun_bdfrheyabbgkdzvv.jpg,building,5
s/stadium/baseball/sun_avachgcvxrkeoipq.jpg,sport,21
l/library/indoor/sun_aaxezwakvlecmwma.jpg,science,17
o/ocean/sun_awifyqzzubihkywf.jpg,water,24
a/abbey/sun_abykpnxecbbrmykw.jpg,church,8
b/bar/sun_apyeqtgczsiqqczc.jpg,bar,3
i/iceberg/sun_ajepocnlqtjqoceq.jpg,nature,15
f/forest/broadleaf/sun_aqbfkdqodatfxpqk.jpg,forest,12
o/office_building/sun_bcdfquwzvqwmkyqq.jpg,building,5
a/abbey/sun_afcxjlbwhxbqoria.jpg,church,8
j/jewelry_shop/sun_awadswlhgcajfoza.jpg,shopping,19
b/butchers_shop/sun_ajvbvgkfxvfhtpxd.jpg,shopping,19
d/discotheque/sun_amgvconyslilxzmg.jpg,entertainment,9
o/ocean/sun_alphrrwsnoxdfyed.jpg,water,24
h/highway/sun_azwnulxhojtydrrz.jpg,road,16
c/carrousel/sun_awegdhzpgjkcxznj.jpg,entertainment,9
m/mountain_snowy/sun_bnlulocdqopoojpi.jpg,nature,15
